job_name,job_stars,job_category,job_description,company_name,company_type,company_size,company_industry,company_introduction,min_salary,max_salary,mid_salary,place,exp_years,education
策展人/特展策划/展览策划,"五险一金,补充公积金,交通补贴,通讯补贴,绩效奖金,年终奖金,定期体检,商业医疗","其他,多媒体设计",,上海尊安同恒文化创意发展有限公司,民营公司,少于50人,"影视/媒体/艺术/文化传播,公关/市场推广/会展","上海尊安同恒文化创意发展有限公司，是文创特展行业整合平台及运营服务商。公司核心团队专注IP授权运营10余年，以优质主题内容为核心,通过结合前沿科技，运用丰富的艺术表现形式，打造炫酷震撼的情境化互动体验场景，让更多消费者通过体验活动，满足其精神愉悦的需求。公司。      尊安运营过的IP品牌包括：PAUL FRANK大嘴猴、DISNEY迪斯尼、MINION小黄人、国家地理、超级飞侠、圣斗士星矢、队长小翼、LINE FRIENDS、漫威、三体、上海国际马拉松、KOBITOS丑比头、成龙集团、2022年北京冬奥会、同道大叔、顾村樱花节等。",10000.0,20000.0,15000.0,上海-浦东新区,5-7年经验,本科
美术馆策展人-工作地点：北京,,展览/展示/店面设计,"天津K11 Select购物艺术中心，位于环渤海经济圈中心地带，是华北地区极具艺术性与未来感的文化零售目的地。它坐落于世界第八、华北***高度530米的天津周大福金融中心裙楼，与主楼K11 ATELIER及酒店、服务式公寓构成区域优质综合体，并坐拥区域最优质办公、旅游及住宅客源。项目5公里内居住人口数量达到45万人，办公人口为26万人，周边1小时交通圈覆盖北京、天津市区。,天津K11 Select购物艺术中心定位文化零售，以艺术、人文、自然为核心，将科技与文化融入购物体验，落成后将成为K11集团在中国天津的首个艺术商业项目。集合K11多年运营经验和对当下消费趋势的解读，将艺术、设计、建筑和可持续发展等元素与科技智能交融，和谐贯穿消费者的生活当中。天津K11 Select购物艺术中心将会为区域带来了购物体验·业态规划·商品品质·科技服务的升级，为周边居民、办公人群及旅游人群打造崭新的文化零售目的地。",天津新世界环渤海房地产开发有限公司第一分公司,外资（非欧美）,50-150人,房地产,天津新世界环渤海房地产开发有限公司第一分公司诚聘,15000.0,20000.0,17500.0,天津,3-4年经验,本科
策展人,"五险一金,定期体检,绩效奖金,专业培训,员工旅游,周末双休,节日福利",展览/展示/店面设计,"1、在年度主题方向下，制定年度艺术展览计划；,2、制定布展方案，把控设计宣传物料及展览效果；,3、国内外艺术家及艺术机构等展览资源的维护与管理；,4、大型展览项目对接，为艺术展览、艺术活动提供策划方案；,5、配合店刊及视频内容采编；,任职资格：,1、对方所文化有极大兴趣和热情；,2、艺术或文化相关专业背景；,3、5 年及以上替代空间和商业体内布展的认知和经验；,4、沟通能力强，高效执行力；,5、善于团队协作亦能独立完成任务。",西安方所文化运营发展有限公司,民营公司,50-150人,"批发/零售,影视/媒体/艺术/文化传播",方所集团，创立于2011年，总部设在广州，并在华南区、华东区、华中区、西南区等地设有子公司，旗下有“方所”、“方亭”、“衡山·和集”三大品牌。方所集团以艺术、设计、文学为核心，以当代生活美学倡导者、研习之所依托，以多业态经营和多维度全方位商业服务模式为保障，通过不断探讨、研究、诠释文化力，进而推动大众对文化、生活、美学价值的反观与重视。着力打造“方所文化”的品牌形象，使其逐渐发展成为“公共文化空间的运营机构”及“生活方式的引领者”。作为城市文化的地标，方所秉承着“成为受尊敬的文化企业，传承中国文化”的公司愿景和“引领生活方式”的发展理念，以文化运营为基础，逐渐形成文化金融、文化地产投资管理、文化力研究及生活方式研究、会展经营、咨询服务、顾问服务等多元化产业格局。,6000.0,8000.0,7000.0,西安-莲湖区,3-4年经验,本科
策展,,"会务/会展经理,会务/会展主管",,北京粉丝科技有限公司,上市公司,150-500人,"公关/市场推广/会展,计算机软件",多年服务于国内外著名IP品牌，专业至力于衍生品的产品开发设计。长年与DISNEY，梦工厂等大型卡通公司合作，共同负责开发相关卡通产品开发和创意设计工作。如：大型活动，商展会展，衍生品产品开发，包装设计，相关主题活动推广物料设计等。公司环境描述1、工作地点位于上海小资且具有创意的浪漫大地段2、舒适的HOME OFFICE办公环境，在轻松惬意的环境中让灵感迸发3、如果你也是海漂一族，我们希望集合可爱开朗的你，让这里成为你上海的家,10000.0,15000.0,12500.0,上海-长宁区,3-4年经验,大专
策展经理（文化艺术中心）,"五险一金,餐饮补贴,绩效奖金,年终奖金,定期体检",会务/会展经理,"1、负责金鹰文化艺术中心的日常运营及宣传推广；,2、艺术家资源的维护与开发，并负责艺术家的对外全方位推广工作；,3、负责与艺术家的日常工作对接，提出公司艺术品的配置建议；,4、结合运用金鹰商业、酒店等空间资源，策划组织艺术家的商业艺术展览，负责展览的整个流程运作；,5、负责编撰审核艺术中心运营中所需的艺术文创方面文案、资料。,岗位要求：,1. 大学本科以上学历，艺术、管理类专业、美术类院校背景优先考虑；,2. 有良好的艺术家人脉资源；,                                ,3. 两年大型或知名艺术机构总监级以上职务工作经验；要求具备独立策展能力。",南京金鹰国际集团有限公司,外资（非欧美）,500-1000人,"房地产,建筑/建材/工程","南京金鹰国际集团有限公司创立于1992年，是南京市首家批准成立的大型多元化外资企业集团，形成房产、商业、酒店、物业、汽车等多产业布局。2017年，金鹰房产运营面积达400万m2，在建及储备用地600万m2，覆盖五星级商务酒店、5A甲级写字楼、精品寓所等业态。金鹰商贸持有物业面积250m2,2017年全国在营31家连锁店中，有13家全生活中心，拥有多业态组合及强大的可控商品资源，并实现线上线下互动商业模式。金鹰国际集团立足南京，以长三角区域为重心，面向全国连锁扩张，目前覆盖江苏、安徽、陕西、云南、吉林、内蒙古6个省份，以大体量、多业态、强体验为特征，为每一座所在城市与消费需求度身定制地标性商业中心，树立一流运营与管理服务，强化市场领先地位。",15000.0,20000.0,17500.0,南京,5-7年经验,本科
展馆策展 文案策划,"餐饮补贴,交通补贴,年终奖金,带薪年假,专业培训",文案/策划,"岗位职责：,1、策展的创意构思、文案。给予客户前期提案、设计创意说明，中期完善展陈内容，后期结案报告等服务；,2、在设计师指导下，执行并监督所负责项目的创意构思和文案；,3、稿件思路清晰，能够完成稿件写作思路规划；,4、协助项目经理进行创意提案，保证工作的顺利推进；,5、独立撰写各类稿件、展馆策划方案、报告等。,任职资格 ：,1、熟悉专业创意方法，思维敏捷，洞察力强，文字功底扎实，语言表达能力强；,2、教育背景：设计学、艺术学、博物馆学、文化创意、展览展示等相关专业本科及以上学历优先；,3、能独立完成展陈手册编写、展馆墙面广告主题设计；,4、熟练使用常见的文字编辑工具。",南京兰博交通科技有限公司,民营公司,少于50人,"计算机服务(系统、数据服务、维修),交通/运输/物流",兰博依托公安部交通管理科学研究所等单位进行合作研发，开发和生产针对不同交通群体的新型交通安全宣传教育装备及相关集成系统。    兰博公司的定位是全国领先的交通安全教育综合应用方案供应商。产品涵盖交通安全教育所涉及的硬件设备及软件开发，提供集方案设计、硬件生产、软件研发、现场施工及安装调试于一体的整体解决方案。    我们的团队年轻、朝气、温馨而又充满活力！欢迎有激情、有责任的你加入。联系电话：025-84526466,4000.0,6000.0,5000.0,南京-浦口区,2年经验,大专
博物馆策展文案,"补充医疗保险,员工旅游,年终奖金,定期体检,五险一金","展览/展示/店面设计,文案/策划","1、负责博物馆展览展陈策划；,2、负责每个展览的展纲撰写以及内容搜集整理并更新维护；,3、协助布展（包括摆放展品，播放展览视频）；,4 、负责展览活动并给参观者进行讲解；,5、负责展览活动会议的纪要；,6、负责巡展的展览素材、撰写以及讲解；,7、博物馆运营其他相关工作；,  ,1、至少3年以上文案经验；金融类、新闻、语言类相关专业优先；,2、熟悉展览活动形式；,3、对金融方面的知识具有一定的了解度并感兴趣；,4、文笔过硬，具有良好的写作功底；,5、协调能力强，具有组织管理经验优先；,                                                ,6、抗压能力强；",北京博轩管理咨询有限公司,外资（非欧美）,50-150人,"影视/媒体/艺术/文化传播,金融/投资/证券",北京博轩咨询管理有限公司是一家以财经公关与文化传播为主业的服务类机构。依托在财经与文化领域的广泛资源与渠道优势，借助创新与独特的服务理念，完美融合并诠释金融与文化的魅力和力量，为企业和金融机构等提供包括项目策划、活动执行、信息咨询、媒介推广和文化传播等一揽子解决方案。竞争优势：1．资源渠道：囊括并购与基金领域的深入资源，以及广泛的财经和媒体的人脉渠道。2．平台依托：拥有在数据采集、研究分析、业务咨询、培训等方面的长期合作伙伴，能够及时提供全方位且专业的平台支持。3．专业团队：运营团队具备各领域丰富经验，业已形成稳定和默契的工作氛围和风格，能充分满足财经和文化领域各种服务需求。4．服务模式：借助各项专业支持和团队能力，可独立或整合财经公关与媒体传播服务模式，根据不同需要灵活且具有针对性的提供解决方案。,6000.0,8000.0,7000.0,北京-朝阳区,2年经验,本科
策展人,"弹性工作,绩效奖金,交通补贴,餐饮补贴,通讯补贴",活动策划,"1、策划各类艺术展览和展会活动方案的撰写,2、负责活动现场整体管理与执行；处理活动中突发事件,3、把控活动现场制作物及外协单位的工作品质，监督现场搭建品质及设备的调试,4、对整个现场策划的流程，效果，时间全盘掌控,1、专科以上学历，有会展策划工作经验,2、较强的活动组织策划能力，协调，执行能力及良好的统筹安排能力,3、善于表达和沟通，逻辑思维能力强，良好的团队协作精神,底薪+提成,上海、深圳、苏州、无锡、长沙",深圳市阳程电路有限公司,民营公司,50-150人,贸易/进出口,由原“阳程国际 PCB项目部”根据战略发展需要组建成立的。公司位于广东深圳/上海/苏州、无锡/长沙/东莞/中国香港/土耳其，自2006年成立以来，一直专注于印刷电路板海外贸易，并致力于发展成为中国线路板海外贸易服务专家。公司主要经营以刚性印制线路板、铝基印制线路板为主、柔性印制线路板、线路板装配为辅。产品应用领域涉及：消费类电子电器、通讯、汽车、医疗、光电、工业制造等；市场份额欧洲占据约60%，北美约20%，中东约10%，其他约10%。愿景：致力于成为中国线路板海外贸易服务专家核心价值观：“为他人服务，共同创造价值”价值观：尊重、诚意、双赢、责任、信任 、高效精神：拼博、执着、团结、卓越信念： 成长才是硬道理经营理念：以品质求生存，凭服务创口碑,6667.0,8333.0,7500.0,深圳,2年经验,大专
展厅策划经理/创意策展,"五险一金,员工旅游,交通补贴,餐饮补贴,年终奖金","广告创意总监,广告创意/设计主管/专员","职位描述：,1、具有5年以上会展策划/设计、企业策划、广告方案、广告设计、美编/美术设计文案策划相关经验。 ,2、具有5年以上平面设计、动画设计、影视制作、地产策划、活动策划相关经验。,3、思维开阔，逻辑思维及创意能力强，具有出色的文字组织能力和语言表达能力，能够独立完成策划方案撰写和项目提案。 ,4、能够适应较强的工作压力，有敬业精神和责任感，有良好的团队沟通和协调能力。 ,5、根据业务及客户的需求制作出具有说服力和感染力的策划方案。,6、熟练使用PS ID KEYNOTE等软件。",贝美装饰（大连）有限公司,民营公司,50-150人,"建筑/建材/工程,公关/市场推广/会展",贝美装饰（大连）有限公司成立于1999年，公司专业从事商业展示空间的设计施工。是大连市建筑装饰行业一级资质企业，我们一直本着“敬业是专业的保障、专业是品质的保障、服务是品质的呈现”的工作宗旨，为创造优质的商业空间环境而不懈努力。主要经营：展览展示工程及服务，包括展览会场、销售中心、展示厅、展览馆、商业会所等。多样化的制作经验，跨行业的成功案例，以及良好的业界声誉，铸就了我们这支敢想敢为的精英团队。请相信，对于一个公司来说，贝美是一个名字，而对于一个市场来说，贝美有一种魔力。而这正应合了贝美对于空间设计与活动操作的驾驭能力，亦是贝美人年轻、快乐和激情飞扬的象征！,8000.0,10000.0,9000.0,大连,5-7年经验,本科
展映部策展专员,"五险一金,交通补贴,餐饮补贴,年终奖金,绩效奖金,员工旅游","活动执行,活动策划","面向专业： ,影视相关专业、广告专业、会展专业、艺术展览专业,工作职责： ,1.了解纪录片，根据不同需求策划纪录片展映活动，撰写活动方案；,2.负责跟进、落实展映活动落地执行，确保活动顺利进行； ,3.组织影迷观影活动； ,4.撰写并实施展映推广方案。 ,职位要求：, 1.喜爱纪录片或影视，有影视行业工作热情，对工作有耐心； ,2. 活动执行能力强，现场执行统筹能力强，有活动执行经验者优先； ,3. 突出的临场应变能力和协调能力，做事干脆利落不拖延； ,4. 具有一定的活动组织统筹能力； ,5.具有影迷组织、用户运营经验者优先。, ",中国（广州）国际纪录片节组委会常务办公室,民营公司,少于50人,"影视/媒体/艺术/文化传播,政府/公共事业","中国（广州）国际纪录片节简介：     中国（广州）国际纪录片节创始于2003年，由国家广播电视总局和广东省人民政府主办，广东省广播电视局和广州市人民政府承办，广州市文化广电旅游局执行，广州市环球瑞都文化传播有限公司运营统筹。是国内***具备纪录片投融资、交易功能的***专业平台，是中国纪录片产业脉动风向标——国家产业政策和国际发展趋势的官方权威平台，专注纪录片节展16载，已形成集评奖、预售培训、论坛、市场为一体的综合文化盛会。2018年共收到来自122个国家与地区，4542部/集作品参评参展，其中有不少是在奥斯卡金像奖中被提名的作品。？现已与40个国际上著名纪录片专业电影节和机构建立了友好合作关系，融入到国际纪录片市场体系中，是国际纪录片产业链的重要一环,是中国文化走出去的重要通道。内容设置：一、评选优秀影片——全球征片，国际评委，让优秀作品通过“金红棉奖”走向国际；二、打造展映品牌——推出“金红棉节展”，在节展内外展播上百部精品纪录片；三、发布产业政策——由国家广电总局官方发布权威国家产业政策，预测国内纪录片产业发展风向；四、汇聚行业资讯——举办新媒体、亚洲联合制作等主题论坛和大师课论坛，集齐国内外行业信息，发布专业机构的研究报告；五、促进市场交易——通过方案预售、决策人面对面、机构展台展览、纪录片商店等不同方式，促进交易；六、推动国际合作——与三十多个国际节展建立合作关系，特设“国家日”，“亚洲日”、“中国制作人日”等将优秀的专业机构及人才聚集一起，共同磋商国际联合征片和制作；七、大师专业培训——邀请国际资深纪录片专家导师分别针对青年导演、制作人进行培训，同时开展方案预售售前培训。我们的荣誉：      2018年，由商务部等11个国家部委关于推广服务贸易创新发展试点经验的通知中指出，中国（广州）国际纪录片节的“纪录片方案国际预售融资模式”帮助中国纪录片提案获得国际联合制作融资和引荐机会，推动“中国故事”走向国际市场，促进文化服务出口，值得各省市借鉴推广，成为经国务院批准向全国复制推广的***一个文化贸易项目。      此前，中国（广州）国际纪录片节已经连续获得由国家商务部、中宣部、文化部、财政部、国家广播电视总局等五部委联合颁发的2013-2014年度、2015-2016年度、2017-2018年度国家文化出口重点项目，成为广东省内***一个连续三届获此殊荣的国家文化出口重点项目。",4000.0,6000.0,5000.0,广州,在校生/应届生,本科
